Time,X,Y,Z,VX,VY,VZ,QW,QX,QY,QZ,Mass,MLC,FT,FM,WX,WY,PH,RCS_PP,RCS_PN,RCS_YP,RCS_YN
10.12547355447411,-1.8645519106457855,0.0,321.17714038078856,0.0,0.0,-90.64456815378911,0.8028582392685568,0.0,0.5961699842476677,0.0,70.0,0.0,0,0.0,0.0,-1.1932755654869551,1,0.0,0.0,0.0,0.0
10.125839501800455,-1.8642811712374008,0.0,321.14307316752206,0.0,0.0,-90.64726276396227,0.8029883695889235,0.0,0.5959946986208804,0.0,70.0,0.0,0,0.0,0.0,-1.1929618716014745,1,0.0,0.0,0.0,0.0
10.12603257099317,-1.8641382037026104,0.0,321.1250994807533,0.0,0.0,-90.64868438343696,0.803056995500694,0.0,0.5959022272627198,0.0,70.0,0.0,0,0.0,0.0,-1.1927963794729972,1,0.0,0.0,0.0,0.0
10.126100169223559,-1.8640881262628115,0.0,321.11880641331,0.0,0.0,-90.64918212333477,0.8030810183383095,0.0,0.59586985195089,0.0,70.0,0.0,0,0.0,0.0,-1.1927384380850086,1,0.0,0.0,0.0,0.0
10.126142425580445,-1.8640568181484372,0.0,321.1148725448969,0.0,0.0,-90.64949326473858,0.8030960333607853,0.0,0.5958496149864027,0.0,70.0,0.0,0,0.0,0.0,-1.1926287426311253,1,0.0,0.0,0.0,0.0
10.126184681937332,-1.8640255063548872,0.0,321.110938669963,0.0,0.0,-90.64980440538604,0.8031110471398579,0.0,0.5958293786321657,0.0,70.0,0.0,0,0.0,0.0,-1.1925925235498969,1,0.0,0.0,0.0,0.0
10.126607245506197,-1.8637121543627133,0.0,321.0715994569446,0.0,0.0,-90.65291577026028,0.8032611318154678,0.0,0.5956270280920817,0.0,70.0,0.0,0,0.0,0.0,-1.1922303488219448,1,0.0,0.0,0.0,0.0
10.126819981761368,-1.8635542388630197,0.0,321.05179412519203,0.0,0.0,-90.65448213344143,0.8033366542075737,0.0,0.5955251652834268,0.0,70.0,0.0,0,0.0,0.0,-1.1920480259306665,1,0.0,0.0,0.0,0.0
10.126917405606983,-1.8634818925745664,0.0,321.04272410963983,0.0,0.0,-90.65519945246682,0.8033712281415891,0.0,0.5954785237718869,0.0,70.0,0.0,0,0.0,0.0,-1.1917229464576329,1,0.0,0.0,0.0,0.0
10.127014829452598,-1.8634095303634886,0.0,321.03365407115314,0.0,0.0,-90.6559167674716,0.8034057937700099,0.0,0.5954318878058609,0.0,70.0,0.0,0,0.0,0.0,-1.191639454722679,1,0.0,0.0,0.0,0.0
10.127989067908747,-1.8626846684947251,0.0,320.9429512222538,0.0,0.0,-90.6630896963813,0.8037511680596303,0.0,0.5949655975953995,0.0,70.0,0.0,0,0.0,0.0,-1.1908046234029934,1,0.0,0.0,0.0,0.0
10.129218601180249,-1.8617666498224756,0.0,320.8284737056985,0.0,0.0,-90.67214168518656,0.8041863148377018,0.0,0.5943772989499411,0.0,70.0,0.0,0,0.0,0.0,-1.189751252682266,1,0.0,0.0,0.0,0.0
10.129247709080826,-1.861744873397078,0.0,320.8257634850786,0.0,0.0,-90.6723559736931,0.8041966065973029,0.0,0.5943633740538306,0.0,70.0,0.0,0,0.0,0.0,-1.1897263182927493,1,0.0,0.0,0.0,0.0
10.129276816981402,-1.8617230951660635,0.0,320.8230532610963,0.0,0.0,-90.67257026184069,0.8042068978081137,0.0,0.5943494493958255,0.0,70.0,0.0,0,0.0,0.0,-1.1896496010875695,1,0.0,0.0,0.0,0.0
10.129304882725663,-1.8617020954981154,0.0,320.82044007041725,0.0,0.0,-90.67277687744453,0.8042168197847936,0.0,0.5943360238572987,0.0,70.0,0.0,0,0.0,0.0,-1.1896255597048404,1,0.0,0.0,0.0,0.0
10.129585540168264,-1.8614919965943622,0.0,320.7943079592817,0.0,0.0,-90.67484301512907,0.8043160161987108,0.0,0.5942017742867366,0.0,70.0,0.0,0,0.0,0.0,-1.1893851531143542,1,0.0,0.0,0.0,0.0
